"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","COMPONENT_OF_GDHI","COMPONENT_OF_GDHI_NAME","COMPONENT_OF_GDHI_CODE","COMPONENT_OF_GDHI_TYPE","COMPONENT_OF_GDHI_TYPECODE","COMPONENT_OF_GDHI_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"1999","1999","1999","date",0,2,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10156,"A","Normal Value","F","Free (free for publication)","Nm-185d1d31984e1d2013265931d0d2d20100",69,624
"1999","1999","1999","date",0,2,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",14975,"A","Normal Value","F","Free (free for publication)","Nm-185d1d31984e1d2013265932d0d1d20100",70,624
"1999","1999","1999","date",0,2,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",8919,"A","Normal Value","F","Free (free for publication)","Nm-185d1d31984e1d2013265932d0d2d20100",71,624
"2000","2000","2000","date",0,3,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",25401,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265921d0d1d20100",72,624
"2000","2000","2000","date",0,3,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",9987,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265921d0d2d20100",73,624
"2000","2000","2000","date",0,3,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",72551,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265922d0d1d20100",74,624
"2000","2000","2000","date",0,3,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10710,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265922d0d2d20100",75,624
"2000","2000","2000","date",0,3,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",52703,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265923d0d1d20100",76,624
"2000","2000","2000","date",0,3,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10629,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265923d0d2d20100",77,624
"2000","2000","2000","date",0,3,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",44483,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265924d0d1d20100",78,624
"2000","2000","2000","date",0,3,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10672,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265924d0d2d20100",79,624
"2000","2000","2000","date",0,3,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",56955,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265925d0d1d20100",80,624
"2000","2000","2000","date",0,3,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10808,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265925d0d2d20100",81,624
"2000","2000","2000","date",0,3,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",66870,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265926d0d1d20100",82,624
"2000","2000","2000","date",0,3,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",12441,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265926d0d2d20100",83,624
"2000","2000","2000","date",0,3,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",110047,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265927d0d1d20100",84,624
"2000","2000","2000","date",0,3,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15207,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265927d0d2d20100",85,624
"2000","2000","2000","date",0,3,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",112177,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265928d0d1d20100",86,624
"2000","2000","2000","date",0,3,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14039,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265928d0d2d20100",87,624
"2000","2000","2000","date",0,3,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",58802,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265929d0d1d20100",88,624
"2000","2000","2000","date",0,3,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11959,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265929d0d2d20100",89,624
"2000","2000","2000","date",0,3,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",29875,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265930d0d1d20100",90,624
"2000","2000","2000","date",0,3,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10277,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265930d0d2d20100",91,624
"2000","2000","2000","date",0,3,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",54432,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265931d0d1d20100",92,624
"2000","2000","2000","date",0,3,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10751,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265931d0d2d20100",93,624
"2000","2000","2000","date",0,3,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",15791,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265932d0d1d20100",94,624
"2000","2000","2000","date",0,3,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",9383,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32000e1d2013265932d0d2d20100",95,624
"2001","2001","2001","date",0,4,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",26538,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265921d0d1d20100",96,624
"2001","2001","2001","date",0,4,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10448,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265921d0d2d20100",97,624
"2001","2001","2001","date",0,4,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",75120,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265922d0d1d20100",98,624
"2001","2001","2001","date",0,4,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11091,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265922d0d2d20100",99,624
"2001","2001","2001","date",0,4,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",54660,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265923d0d1d20100",100,624
"2001","2001","2001","date",0,4,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10983,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265923d0d2d20100",101,624
"2001","2001","2001","date",0,4,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",46577,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265924d0d1d20100",102,624
"2001","2001","2001","date",0,4,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11117,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265924d0d2d20100",103,624
"2001","2001","2001","date",0,4,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",59293,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265925d0d1d20100",104,624
"2001","2001","2001","date",0,4,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11228,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265925d0d2d20100",105,624
"2001","2001","2001","date",0,4,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",70247,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265926d0d1d20100",106,624
"2001","2001","2001","date",0,4,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13008,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265926d0d2d20100",107,624
"2001","2001","2001","date",0,4,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",115438,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265927d0d1d20100",108,624
"2001","2001","2001","date",0,4,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15765,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265927d0d2d20100",109,624
"2001","2001","2001","date",0,4,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",116375,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265928d0d1d20100",110,624
"2001","2001","2001","date",0,4,"2013265928","South East","E12000008","regions",480,7,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",14504,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265928d0d2d20100",111,624
"2001","2001","2001","date",0,4,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",61409,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265929d0d1d20100",112,624
"2001","2001","2001","date",0,4,"2013265929","South West","E12000009","regions",480,8,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",12423,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265929d0d2d20100",113,624
"2001","2001","2001","date",0,4,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",31146,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265930d0d1d20100",114,624
"2001","2001","2001","date",0,4,"2013265930","Wales","W92000004","regions",480,9,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10702,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265930d0d2d20100",115,624
"2001","2001","2001","date",0,4,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",57157,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265931d0d1d20100",116,624
"2001","2001","2001","date",0,4,"2013265931","Scotland","S92000003","regions",480,10,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11286,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265931d0d2d20100",117,624
"2001","2001","2001","date",0,4,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",16281,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265932d0d1d20100",118,624
"2001","2001","2001","date",0,4,"2013265932","Northern Ireland","N92000002","regions",480,11,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",9641,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32016e1d2013265932d0d2d20100",119,624
"2002","2002","2002","date",0,5,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",27009,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265921d0d1d20100",120,624
"2002","2002","2002","date",0,5,"2013265921","North East","E12000001","regions",480,0,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",10631,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265921d0d2d20100",121,624
"2002","2002","2002","date",0,5,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",77236,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265922d0d1d20100",122,624
"2002","2002","2002","date",0,5,"2013265922","North West","E12000002","regions",480,1,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11383,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265922d0d2d20100",123,624
"2002","2002","2002","date",0,5,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",56320,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265923d0d1d20100",124,624
"2002","2002","2002","date",0,5,"2013265923","Yorkshire and The Humber","E12000003","regions",480,2,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11264,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265923d0d2d20100",125,624
"2002","2002","2002","date",0,5,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",48059,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265924d0d1d20100",126,624
"2002","2002","2002","date",0,5,"2013265924","East Midlands","E12000004","regions",480,3,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11384,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265924d0d2d20100",127,624
"2002","2002","2002","date",0,5,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",60892,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265925d0d1d20100",128,624
"2002","2002","2002","date",0,5,"2013265925","West Midlands","E12000005","regions",480,4,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",11486,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265925d0d2d20100",129,624
"2002","2002","2002","date",0,5,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",72434,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265926d0d1d20100",130,624
"2002","2002","2002","date",0,5,"2013265926","East","E12000006","regions",480,5,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",13333,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265926d0d2d20100",131,624
"2002","2002","2002","date",0,5,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"1","Gross Disposable Household Income - GDHI (£m)","1","meas",1000,0,"20100","Value",117894,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265927d0d1d20100",132,624
"2002","2002","2002","date",0,5,"2013265927","London","E12000007","regions",480,6,"0","Gross Disposable Household Income (GDHI)","0","gdhic",1000,0,"2","GDHI per head (£)","2","meas",1000,1,"20100","Value",15982,"A","Normal Value","F","Free (free for publication)","Nm-185d1d32032e1d2013265927d0d2d20100",133,624
